Particcipant,sample1_1,sample1_2,sample1_3,sample1_4,sample1_5,sample1_6,sample1_7,sample1_8,sample2_1,sample2_2,sample2_3,sample2_4,sample2_5,sample2_6,sample2_7,sample2_8,sample3_1,sample3_2,sample3_3,sample3_4,sample3_5,sample3_6,sample3_7,sample3_8,sample4_1,sample4_2,sample4_3,sample4_4,sample4_5,sample4_6,sample4_7,sample4_8,sample5_1,sample5_2,sample5_3,sample5_4,sample5_5,sample5_6,sample5_7,sample5_8,sample6_1,sample6_2,sample6_3,sample6_4,sample6_5,sample6_6,sample6_7,sample6_8,sample7_1,sample7_2,sample7_3,sample7_4,sample7_5,sample7_6,sample7_7,sample7_8,sample8_1,sample8_2,sample8_3,sample8_4,sample8_5,sample8_6,sample8_7,sample8_8,sample9_1,sample9_2,sample9_3,sample9_4,sample9_5,sample9_6,sample9_7,sample9_8,sample10_1,sample10_2,sample10_3,sample10_4,sample10_5,sample10_6,sample10_7,sample10_8,sample11_1,sample11_2,sample11_3,sample11_4,sample11_5,sample11_6,sample11_7,sample11_8,sample12_1,sample12_2,sample12_3,sample12_4,sample12_5,sample12_6,sample12_7,sample12_8
3,-1.458710189,-0.010943427,-0.383908427,2.890222962,-0.030842696,-0.005267177,-0.116360018,2.142071051,3.868841084,2.734552424,2.564162893,8.054070256,2.739480353,2.729928985,3.199649057,6.45927452,3.072102239,2.294497156,2.089279115,6.448066885,2.29845936,2.29291524,2.764491058,5.083278234,4.120312324,2.723701394,2.582660455,8.526817148,2.728762054,2.719079455,3.189050285,6.78082347,-0.661502389,0.163620366,0.38728,0.669769928,0.168314243,0.177399294,0.197712651,0.642349624,2.579276475,2.140487351,2.518937833,2.843520324,2.149444345,2.124306921,1.95416846,2.474256927,14.96793134,7.477776959,6.57493134,64.86804769,7.504752605,7.452512264,10.23775408,41.72222733,0.401927526,0.401927526,0.401927526,0.401927526,0.401927526,0.401927526,0.401927526,0.401927526,2.916737819,2.916737819,2.916737819,2.916737819,2.916737819,2.916737819,2.916737819,2.916737819,-95401.3189,-95401.3189,-95401.3189,-95401.3189,-95401.3189,-95401.3189,-95401.3189,-95401.3189,28483181585.2162+5067994213.74998i,28483181585.2162+5067994213.74998i,28483181585.2162+5067994213.74998i,28483181585.2162+5067994213.74998i,28483181585.2162+5067994213.74998i,28483181585.2162+5067994213.74998i,28483181585.2162+5067994213.74998i,28483181585.2162+5067994213.74998i,5.362047292,2.343092549,2.106711511,22.96383399,2.351807598,2.335147199,3.212136587,14.52229434
3,0.837720127,-1.248306532,-1.320361926,-1.228799883,-1.273021562,-1.27075511,-1.632922594,-1.683866591,1.734036484,1.917046984,1.873951875,3.486353049,1.912607878,1.888036685,1.988290145,2.425062376,1.55394434,1.872273048,1.864217603,2.840507032,1.884421962,1.869601272,2.123086984,2.24929672,1.919581567,2.281265246,2.286302833,3.683495785,2.291205033,2.26962771,2.566779796,2.94442867,-0.042401715,0.352933019,0.245974162,-0.403242646,0.337163903,0.376304015,0.224836912,-0.34548177,2.951779107,2.936317374,2.744878398,3.207013482,2.918302077,2.985659014,3.143050261,5.057035321,3.006882529,3.67506914,3.511695628,12.15465758,3.658068897,3.564682525,3.9532977,5.880927526,0.476405413,0.476405413,0.476405413,0.476405413,0.476405413,0.476405413,0.476405413,0.476405413,2.093582418,2.093582418,2.093582418,2.093582418,2.093582418,2.093582418,2.093582418,2.093582418,-18254.25011,-18254.25011,-18254.25011,-18254.25011,-18254.25011,-18254.25011,-18254.25011,-18254.25011,115928504570.394-176439665.753639i,115928504570.394-176439665.753639i,115928504570.394-176439665.753639i,115928504570.394-176439665.753639i,115928504570.394-176439665.753639i,115928504570.394-176439665.753639i,115928504570.394-176439665.753639i,115928504570.394-176439665.753639i,1.163813881,1.643697726,1.650965109,4.285393841,1.658052569,1.626970344,2.080882742,2.738246003
3,0.884062553,-1.237778658,-1.251176815,-1.309459115,-1.23884018,-1.237165491,-1.282456152,-2.551010599,1.77066801,1.930018332,1.801034657,2.953668889,1.911809042,1.891306783,1.782581898,3.216178528,1.641546314,1.841202464,1.775902115,2.609845831,1.83397836,1.829053875,1.822405106,3.130865659,1.972802256,2.28637344,2.187104342,3.220186907,2.271724182,2.253714841,2.190222128,4.095041601,-0.26392891,0.245907362,0.300314833,0.294575536,0.24715364,0.287923185,0.393776666,-0.331865181,2.707445158,2.922958586,2.714125898,2.99885598,2.890028836,2.942722424,3.064342458,2.946749997,3.135265201,3.72497076,3.243725837,8.724159907,3.655013813,3.577041348,3.177598222,10.34380433,0.415641897,0.415641897,0.415641897,0.415641897,0.415641897,0.415641897,0.415641897,0.415641897,2.290317152,2.290317152,2.290317152,2.290317152,2.290317152,2.290317152,2.290317152,2.290317152,-19686.71785,-19686.71785,-19686.71785,-19686.71785,-19686.71785,-19686.71785,-19686.71785,-19686.71785,109236068332.671-34955976658.4894i,109236068332.671-34955976658.4894i,109236068332.671-34955976658.4894i,109236068332.671-34955976658.4894i,109236068332.671-34955976658.4894i,109236068332.671-34955976658.4894i,109236068332.671-34955976658.4894i,109236068332.671-34955976658.4894i,1.229242306,1.651067085,1.510808405,3.275160189,1.629977422,1.604236213,1.515118885,5.296478337
3,0.130737176,-0.612470418,-0.536879366,-1.346898838,-0.587242413,-0.587585612,-0.551764246,-1.714256915,1.999050419,2.187812277,2.15898778,2.65595009,2.182121014,2.15949397,2.151697446,4.306115371,1.642302979,1.853239522,1.850540341,2.306291421,1.846686616,1.832894087,1.890428863,3.802092537,1.995389409,2.263549049,2.216410119,2.968538811,2.251380661,2.229721918,2.213029874,4.618889762,0.126900037,-0.119988306,0.091708528,-0.334188501,-0.104079805,-0.07703871,0.240600967,0.094648896,2.512209048,2.187569742,2.114892127,2.348687848,2.202013352,2.205948642,2.322058819,2.230080229,3.996202579,4.786522559,4.661228235,7.05407088,4.761652119,4.663414205,4.629801899,18.54262959,0.405676216,0.405676216,0.405676216,0.405676216,0.405676216,0.405676216,0.405676216,0.405676216,2.731581601,2.731581601,2.731581601,2.731581601,2.731581601,2.731581601,2.731581601,2.731581601,-21002.15731,-21002.15731,-21002.15731,-21002.15731,-21002.15731,-21002.15731,-21002.15731,-21002.15731,70945379274.1502+4822030700.69764i,70945379274.1502+4822030700.69764i,70945379274.1502+4822030700.69764i,70945379274.1502+4822030700.69764i,70945379274.1502+4822030700.69764i,70945379274.1502+4822030700.69764i,70945379274.1502+4822030700.69764i,70945379274.1502+4822030700.69764i,1.257551302,1.618267105,1.551567361,2.783273273,1.60091491,1.570260813,1.546838382,6.738226125
3,-0.011751683,0.57591538,0.835911739,-0.966212025,0.564598909,0.579918549,0.78463189,0.74100652,2.171220526,2.221380201,2.323883459,6.496608435,2.226467982,2.18630303,2.446922871,4.484329908,1.769063378,1.887681917,1.948517261,4.56379251,1.89595823,1.860625105,2.125286004,3.587201793,2.162619338,2.286273296,2.460959605,6.542516275,2.28835947,2.253506286,2.560382675,4.527549939,0.514978151,0.070886408,0.641874745,-0.012627062,0.066005187,0.071704279,0.184233544,0.644997405,2.85264875,2.352682586,3.593259878,3.957495645,2.35940232,2.37661193,2.105010925,3.412244914,4.714198573,4.934529997,5.400434332,42.20592116,4.957159674,4.77992094,5.987431538,20.10921473,0.576939664,0.576939664,0.576939664,0.576939664,0.576939664,0.576939664,0.576939664,0.576939664,2.048365579,2.048365579,2.048365579,2.048365579,2.048365579,2.048365579,2.048365579,2.048365579,-45645.29287,-45645.29287,-45645.29287,-45645.29287,-45645.29287,-45645.29287,-45645.29287,-45645.29287,49001911692.6966-39613720966.5266i,49001911692.6966-39613720966.5266i,49001911692.6966-39613720966.5266i,49001911692.6966-39613720966.5266i,49001911692.6966-39613720966.5266i,49001911692.6966-39613720966.5266i,49001911692.6966-39613720966.5266i,49001911692.6966-39613720966.5266i,1.475710151,1.650922517,1.912841904,13.51932737,1.653936843,1.603939406,2.070523415,6.474377686
3,0.340637932,0.594452968,0.773909614,0.272826204,0.559698108,0.574605123,0.839046772,0.274085494,2.567021688,2.293117005,2.557600409,8.290847765,2.273738721,2.239891084,2.49417292,4.447588959,2.186884099,1.91320032,2.0617307,6.601726274,1.888367589,1.862827195,2.113268896,3.378808382,2.579406159,2.360090403,2.662393792,8.262387662,2.332834947,2.303793559,2.62212239,4.438375599,-0.181323579,0.01023406,0.216941198,0.16156969,0.022046916,0.025592994,0.099565486,0.670743776,2.255789208,2.373278512,3.776248372,2.560929531,2.419871798,2.426366633,2.231855468,4.272242975,6.589600349,5.258385598,6.541319852,68.73815667,5.169887772,5.017112066,6.220898555,19.78104754,0.52887787,0.52887787,0.52887787,0.52887787,0.52887787,0.52887787,0.52887787,0.52887787,2.103616834,2.103616834,2.103616834,2.103616834,2.103616834,2.103616834,2.103616834,2.103616834,-63567.5459,-63567.5459,-63567.5459,-63567.5459,-63567.5459,-63567.5459,-63567.5459,-63567.5459,85630604252.5542+14513761211.1398i,85630604252.5542+14513761211.1398i,85630604252.5542+14513761211.1398i,85630604252.5542+14513761211.1398i,85630604252.5542+14513761211.1398i,85630604252.5542+14513761211.1398i,85630604252.5542+14513761211.1398i,85630604252.5542+14513761211.1398i,2.103776892,1.759250296,2.23878799,21.56156189,1.718852948,1.676322579,2.171582636,6.221851359
3,-1.736770346,-0.040295667,-0.09901538,0.832743194,0.006012172,-0.011424304,-0.142126853,-1.202970684,2.707936339,1.859385691,2.052506919,6.544910799,1.80296491,1.8176394,2.036957721,2.989965389,2.918659709,1.5156253,1.565993053,4.997647819,1.461977228,1.480688531,1.651339818,2.582180479,3.207973297,1.852430803,2.046742265,6.571860579,1.795806099,1.810448222,2.03383054,3.211865496,0.720216537,0.096616011,-0.207719047,0.695451442,0.079998891,0.098239784,0.32542196,-0.086501367,2.37628312,2.497686718,3.75956588,3.29364127,2.53308959,2.517861673,2.71616104,4.140344421,7.332919215,3.457315148,4.212784651,42.83585737,3.250682465,3.303812989,4.149196756,8.939893029,0.604951885,0.604951885,0.604951885,0.604951885,0.604951885,0.604951885,0.604951885,0.604951885,1.967798535,1.967798535,1.967798535,1.967798535,1.967798535,1.967798535,1.967798535,1.967798535,-37417.05928,-37417.05928,-37417.05928,-37417.05928,-37417.05928,-37417.05928,-37417.05928,-37417.05928,60834603731.4879+34499999639.7916i,60834603731.4879+34499999639.7916i,60834603731.4879+34499999639.7916i,60834603731.4879+34499999639.7916i,60834603731.4879+34499999639.7916i,60834603731.4879+34499999639.7916i,60834603731.4879+34499999639.7916i,60834603731.4879+34499999639.7916i,3.250351228,1.083813351,1.323111919,13.64105307,1.018565954,1.03524382,1.306469162,3.25825929
3,-2.281101928,-0.314403529,-0.341662842,0.433776775,-0.269553048,-0.26989608,-0.402260415,-1.818282083,1.744297029,1.474060002,1.56398652,5.383351666,1.44451694,1.47684036,1.562356241,1.651156045,2.482967557,1.258623211,1.270971328,3.887388046,1.228733976,1.264489697,1.338026266,1.957962502,2.867376978,1.501485133,1.594795977,5.37946407,1.463805822,1.495523776,1.607295179,2.451699122,0.278229612,-0.057696164,-0.077873862,0.94806031,-0.052001373,-0.04182627,-0.128955025,-0.674276052,2.55803967,2.349398711,2.919825581,5.935404591,2.332492808,2.272842672,2.357457195,3.687427169,3.042572126,2.17285289,2.446053836,28.98047516,2.086629189,2.18105745,2.440957025,2.726316285,0.667928487,0.667928487,0.667928487,0.667928487,0.667928487,0.667928487,0.667928487,0.667928487,1.69741635,1.69741635,1.69741635,1.69741635,1.69741635,1.69741635,1.69741635,1.69741635,-23206.2438,-23206.2438,-23206.2438,-23206.2438,-23206.2438,-23206.2438,-23206.2438,-23206.2438,30010629768.1288+30539703974.5529i,30010629768.1288+30539703974.5529i,30010629768.1288+30539703974.5529i,30010629768.1288+30539703974.5529i,30010629768.1288+30539703974.5529i,30010629768.1288+30539703974.5529i,30010629768.1288+30539703974.5529i,30010629768.1288+30539703974.5529i,2.596809104,0.712052862,0.803305392,9.140046417,0.676763924,0.706409829,0.815946033,1.898474289
3,-0.832907704,0.968387624,0.824775156,1.868151034,0.936440398,0.940335005,1.031893327,-0.862421552,1.396987346,1.866532704,1.876906935,4.408305615,1.842581978,1.860864788,1.90296907,1.519900009,1.270920057,1.671321179,1.624831501,3.404281663,1.650323036,1.674368514,1.709844408,1.390442563,1.621672041,2.096203371,2.043300059,4.771678454,2.06036008,2.078356322,2.158090524,1.74227807,-0.408167755,0.348567242,0.213573865,1.305516962,0.332498455,0.307551129,0.366651565,-0.099529072,2.827191155,2.656749863,2.676138446,8.477585164,2.62425902,2.5943828,2.762745117,2.94859198,1.951573645,3.483944335,3.522779642,19.4331584,3.395108344,3.462817759,3.62129128,2.310096036,0.601377484,0.601377484,0.601377484,0.601377484,0.601377484,0.601377484,0.601377484,0.601377484,1.866581624,1.866581624,1.866581624,1.866581624,1.866581624,1.866581624,1.866581624,1.866581624,-20046.25069,-20046.25069,-20046.25069,-20046.25069,-20046.25069,-20046.25069,-20046.25069,-20046.25069,-8007747135.26067+28933777839.5464i,-8007747135.26067+28933777839.5464i,-8007747135.26067+28933777839.5464i,-8007747135.26067+28933777839.5464i,-8007747135.26067+28933777839.5464i,-8007747135.26067+28933777839.5464i,-8007747135.26067+28933777839.5464i,-8007747135.26067+28933777839.5464i,0.830608642,1.387833009,1.318665615,7.191388107,1.340777262,1.364301626,1.470989951,0.95874989
3,-0.298857227,0.828786605,0.919498678,1.16182906,0.809984662,0.802199154,0.842552981,-0.529523724,1.986297949,2.409441636,2.159149087,4.251859692,2.391381687,2.403253109,2.511804904,1.368182506,1.518995847,2.080554482,1.909802321,3.698508385,2.069691183,2.071071212,2.181825332,1.198821463,2.000845483,2.538941031,2.338889308,4.391432448,2.515828883,2.52454168,2.639883837,1.462006227,0.304575572,0.129222333,-0.006716675,-0.631248817,0.116456845,0.131293965,0.053338293,0.186632199,4.160947858,2.263377522,2.316900579,3.126909681,2.244560626,2.267491936,2.274616158,2.330336252,3.945379542,5.805408996,4.661924781,18.07831084,5.718706375,5.775625506,6.309163877,1.871923369,0.529453115,0.529453115,0.529453115,0.529453115,0.529453115,0.529453115,0.529453115,0.529453115,1.987768058,1.987768058,1.987768058,1.987768058,1.987768058,1.987768058,1.987768058,1.987768058,-19965.26137,-19965.26137,-19965.26137,-19965.26137,-19965.26137,-19965.26137,-19965.26137,-19965.26137,-22836940843.1921+19346654925.0297i,-22836940843.1921+19346654925.0297i,-22836940843.1921+19346654925.0297i,-22836940843.1921+19346654925.0297i,-22836940843.1921+19346654925.0297i,-22836940843.1921+19346654925.0297i,-22836940843.1921+19346654925.0297i,-22836940843.1921+19346654925.0297i,1.264437858,2.035989879,1.727785098,6.090918659,1.999091093,2.012961539,2.201101251,0.675101125
3,-0.418123928,0.147262251,0.415529915,-0.150950161,0.153363339,0.145361765,-0.190974163,-1.227821794,5.27601005,2.467554347,2.732756033,5.546068396,2.447952208,2.454015078,3.145642222,4.406164774,3.902713042,2.027372808,2.281552104,4.521108722,2.018934186,2.013531315,2.494296005,2.838259953,5.271639858,2.462150812,2.75342535,5.526078407,2.443037257,2.448576093,3.138949483,4.557164988,0.994199105,-0.047456472,-0.308171222,-0.285068955,-0.042110572,-0.022945583,-0.518970032,-1.360522969,4.267003663,2.391107006,2.342386792,2.584142566,2.377631769,2.426922399,3.004633556,5.353909649,27.83628205,6.088824455,7.467955538,30.75887466,5.992470011,6.022190001,9.895064988,19.41428802,0.436520966,0.436520966,0.436520966,0.436520966,0.436520966,0.436520966,0.436520966,0.436520966,2.521624445,2.521624445,2.521624445,2.521624445,2.521624445,2.521624445,2.521624445,2.521624445,-54220.22867,-54220.22867,-54220.22867,-54220.22867,-54220.22867,-54220.22867,-54220.22867,-54220.22867,34590709215.1638-5122641682.07881i,34590709215.1638-5122641682.07881i,34590709215.1638-5122641682.07881i,34590709215.1638-5122641682.07881i,34590709215.1638-5122641682.07881i,34590709215.1638-5122641682.07881i,34590709215.1638-5122641682.07881i,34590709215.1638-5122641682.07881i,8.777318593,1.914695376,2.394511901,9.645049738,1.885083391,1.893640775,3.111996067,6.559333886
3,5.943428335,-1.118628434,-1.273829859,-3.942542616,-1.135835777,-1.146192757,-1.193045558,7.027698821,10.52937368,2.447783286,3.204950044,10.86341873,2.448359765,2.445028537,3.567341642,13.4587839,9.115243639,2.271768498,2.919964294,9.283274043,2.279689245,2.280886631,3.055857054,11.30487921,12.05454885,2.68242798,3.436979172,11.51611439,2.690169758,2.691556544,3.748104144,15.13571289,0.769944449,0.054314587,0.211893242,-0.227317105,0.037435013,0.041283312,-0.357703086,0.393447745,3.219272891,1.955237443,1.908058548,2.305474631,1.961479396,1.973983143,2.079253671,2.022812442,110.8677102,5.991643014,10.27170478,118.0138664,5.99446554,5.978164546,12.72592639,181.138864,0.262919327,0.262919327,0.262919327,0.262919327,0.262919327,0.262919327,0.262919327,0.262919327,4.233571912,4.233571912,4.233571912,4.233571912,4.233571912,4.233571912,4.233571912,4.233571912,-399129.4725,-399129.4725,-399129.4725,-399129.4725,-399129.4725,-399129.4725,-399129.4725,-399129.4725,52724341953.4461-34043713407.5126i,52724341953.4461-34043713407.5126i,52724341953.4461-34043713407.5126i,52724341953.4461-34043713407.5126i,52724341953.4461-34043713407.5126i,52724341953.4461-34043713407.5126i,52724341953.4461-34043713407.5126i,52724341953.4461-34043713407.5126i,45.89573287,2.272618446,3.730990877,41.8872961,2.285755424,2.288112651,4.437043478,72.35736333
3,6.843588998,-1.497237161,-1.776741706,-3.767005733,-1.510221131,-1.50165004,-1.035630509,8.008927448,11.70858463,2.21641412,2.810102623,10.80651941,2.21864355,2.22999617,3.196441118,17.72138519,10.90813764,2.320761299,2.866006135,9.143557192,2.326961859,2.325217618,2.72007305,17.11693178,13.52174696,2.667437467,3.315239932,11.40369948,2.676580012,2.681113283,3.34793626,19.3829299,0.000976838,0.629338959,0.557785486,-0.302177538,0.585549966,0.594504319,-0.30124437,-0.388727194,3.062898268,3.087269197,2.527017563,2.333714879,3.061197773,3.095934629,2.234756343,1.875219219,137.0909539,4.91249155,7.896676754,116.7808618,4.9223792,4.972882918,10.21723582,314.047493,0.287656857,0.287656857,0.287656857,0.287656857,0.287656857,0.287656857,0.287656857,0.287656857,3.764207965,3.764207965,3.764207965,3.764207965,3.764207965,3.764207965,3.764207965,3.764207965,-540718.9065,-540718.9065,-540718.9065,-540718.9065,-540718.9065,-540718.9065,-540718.9065,-540718.9065,12321331515.6639+5055880405.72573i,12321331515.6639+5055880405.72573i,12321331515.6639+5055880405.72573i,12321331515.6639+5055880405.72573i,12321331515.6639+5055880405.72573i,12321331515.6639+5055880405.72573i,12321331515.6639+5055880405.72573i,12321331515.6639+5055880405.72573i,57.74787341,2.247288763,3.471365288,41.07351931,2.262720167,2.270391306,3.540175151,118.6613166
3,-3.048372649,0.5417688,0.646971387,1.492275428,0.551726472,0.557942798,0.660507821,-1.67028342,10.04345271,2.12651175,2.483492609,5.18457018,2.116375291,2.105592062,2.345278311,14.50626843,8.665240643,1.90569021,2.207694258,4.207029845,1.899616651,1.883973539,1.928824198,11.56294498,10.45767446,2.186247093,2.556825616,5.375250916,2.178967302,2.170168529,2.427539397,14.54481271,0.686391226,-0.382206171,-0.440660982,-0.956752227,-0.376526059,-0.381916159,-0.869253589,0.359377292,2.829376284,2.058646223,2.156195457,4.565225325,2.064166789,2.102589156,3.530900993,2.576639167,100.8709423,4.522052222,6.167735537,26.87976795,4.479044374,4.433517931,5.500330356,210.4318238,0.410773289,0.410773289,0.410773289,0.410773289,0.410773289,0.410773289,0.410773289,0.410773289,2.848966135,2.848966135,2.848966135,2.848966135,2.848966135,2.848966135,2.848966135,2.848966135,-255318.046,-255318.046,-255318.046,-255318.046,-255318.046,-255318.046,-255318.046,-255318.046,38263801368.3636+31516267688.2064i,38263801368.3636+31516267688.2064i,38263801368.3636+31516267688.2064i,38263801368.3636+31516267688.2064i,38263801368.3636+31516267688.2064i,38263801368.3636+31516267688.2064i,38263801368.3636+31516267688.2064i,38263801368.3636+31516267688.2064i,34.54145471,1.509624295,2.064774387,9.125735328,1.499587504,1.487501146,1.861242499,66.81695613
3,-3.913568115,0.588061187,0.627030396,2.66433959,0.607941444,0.593035378,0.322158132,-2.751297672,6.600823158,1.764273815,2.071524039,4.213739739,1.766090412,1.761597962,2.031581625,7.231369618,6.084546085,1.538602627,1.825178406,3.970320818,1.542511405,1.535289605,1.631518361,5.578620387,7.651214363,1.853044626,2.156460462,4.971256437,1.861159202,1.852104087,2.048988341,7.710209074,-0.032187095,-0.287246442,-0.346458413,-0.120283377,-0.266995183,-0.279886662,-0.110017154,-0.932175121,2.425154556,2.390823848,2.321797176,3.129956026,2.393814961,2.372824531,2.393242787,3.890352847,43.57086637,3.112662095,4.291211843,17.75560259,3.119075343,3.10322738,4.1273239,52.29270656,0.465251756,0.465251756,0.465251756,0.465251756,0.465251756,0.465251756,0.465251756,0.465251756,2.498306062,2.498306062,2.498306062,2.498306062,2.498306062,2.498306062,2.498306062,2.498306062,-90386.83194,-90386.83194,-90386.83194,-90386.83194,-90386.83194,-90386.83194,-90386.83194,-90386.83194,73241601293.9586+14438361343.32i,73241601293.9586+14438361343.32i,73241601293.9586+14438361343.32i,73241601293.9586+14438361343.32i,73241601293.9586+14438361343.32i,73241601293.9586+14438361343.32i,73241601293.9586+14438361343.32i,73241601293.9586+14438361343.32i,18.4897537,1.084531433,1.468768395,7.805563359,1.094050665,1.083430774,1.326017822,18.77598623
3,0.562111769,-0.561042514,-0.85398026,0.549733284,-0.56091534,-0.561205074,-0.749090599,-1.545721719,4.267568322,1.393140683,1.564067095,4.361933948,1.391245453,1.400720987,1.525486298,4.295143225,3.440035208,1.23104039,1.496598035,3.511799546,1.22941181,1.232762325,1.377361286,3.567824227,4.287606353,1.496731829,1.77656214,4.379231752,1.494934216,1.503794812,1.694041339,4.548746666,-0.147411645,0.249830621,0.326169141,0.220192241,0.275224645,0.264910257,0.124392778,-0.047758235,2.721875468,2.713018297,2.690418095,2.802050777,2.738073258,2.703564461,2.83411922,2.717388371,18.21213939,1.940840964,2.446305879,19.02646776,1.93556391,1.962019283,2.327108447,18.44825532,0.534595463,0.534595463,0.534595463,0.534595463,0.534595463,0.534595463,0.534595463,0.534595463,1.931331938,1.931331938,1.931331938,1.931331938,1.931331938,1.931331938,1.931331938,1.931331938,-29526.79787,-29526.79787,-29526.79787,-29526.79787,-29526.79787,-29526.79787,-29526.79787,-29526.79787,43500314993.4573+23899121760.7226i,43500314993.4573+23899121760.7226i,43500314993.4573+23899121760.7226i,43500314993.4573+23899121760.7226i,43500314993.4573+23899121760.7226i,43500314993.4573+23899121760.7226i,43500314993.4573+23899121760.7226i,43500314993.4573+23899121760.7226i,5.806309718,0.70755202,0.996853076,6.05713702,0.705853465,0.714245563,0.906396866,6.535124824
3,0.793796254,-0.3252346,-0.439393751,-0.147672332,-0.335526167,-0.329737304,-0.205036621,-1.844745179,3.422427982,1.184317618,1.361067961,3.792708941,1.182217575,1.189497788,1.320748911,5.320360042,2.879236343,0.993066015,1.164349856,3.02796612,0.988747043,0.994130898,1.073794862,4.21204475,3.500023623,1.223623289,1.425086115,3.780513776,1.224387126,1.229797656,1.331380275,5.611119596,0.004279063,-0.293882371,-0.073735811,0.100947656,-0.319055614,-0.338255604,-0.368896703,-0.315669004,2.725101861,2.63048237,2.319389974,2.955984521,2.662436359,2.649812587,2.679340862,4.214502376,11.71301329,1.40260822,1.852505994,14.38464111,1.397638395,1.414904989,1.744377687,28.30623098,0.620421495,0.620421495,0.620421495,0.620421495,0.620421495,0.620421495,0.620421495,0.620421495,1.793423142,1.793423142,1.793423142,1.793423142,1.793423142,1.793423142,1.793423142,1.793423142,-29711.51767,-29711.51767,-29711.51767,-29711.51767,-29711.51767,-29711.51767,-29711.51767,-29711.51767,32263867215.6325+42199956018.4459i,32263867215.6325+42199956018.4459i,32263867215.6325+42199956018.4459i,32263867215.6325+42199956018.4459i,32263867215.6325+42199956018.4459i,32263867215.6325+42199956018.4459i,32263867215.6325+42199956018.4459i,32263867215.6325+42199956018.4459i,3.869121233,0.472896234,0.641434927,4.514108949,0.473486822,0.477680715,0.559853791,9.944191428
3,-0.939913654,0.671098307,0.84474935,0.957744351,0.677078873,0.690796158,0.844342627,-3.159187912,4.736981896,1.221602444,1.429167563,4.007835794,1.2252069,1.233120012,1.244094643,6.9972648,3.589604322,1.096563259,1.321272492,3.394515015,1.089826781,1.110838178,1.201922517,5.828283729,4.810857291,1.389547308,1.655267625,4.105184511,1.395583749,1.409154413,1.499467256,7.652032273,-0.62360823,-0.399467783,-0.297376473,-0.486943358,-0.360976319,-0.377141749,-0.817551835,-0.342719378,4.503500276,4.528837623,3.183422929,2.835239571,4.75812274,4.675878931,5.524176476,3.497656652,22.43899748,1.492312532,2.042519923,16.06274775,1.501131947,1.520584964,1.54777148,48.96171468,0.639795294,0.639795294,0.639795294,0.639795294,0.639795294,0.639795294,0.639795294,0.639795294,1.759476898,1.759476898,1.759476898,1.759476898,1.759476898,1.759476898,1.759476898,1.759476898,-58092.98284,-58092.98284,-58092.98284,-58092.98284,-58092.98284,-58092.98284,-58092.98284,-58092.98284,34853743739.1853+29727377407.336i,34853743739.1853+29727377407.336i,34853743739.1853+29727377407.336i,34853743739.1853+29727377407.336i,34853743739.1853+29727377407.336i,34853743739.1853+29727377407.336i,34853743739.1853+29727377407.336i,34853743739.1853+29727377407.336i,7.309965629,0.60984162,0.865379939,5.322746094,0.615151651,0.627173293,0.710140627,18.49370056
3,-1.899863628,0.880737242,1.136974718,-0.074923388,0.891421227,0.873104841,0.931442031,-2.219549489,5.851429972,1.120728468,1.41109854,4.340496868,1.132798893,1.162081707,1.155726392,7.606990123,4.766328599,1.169143133,1.51933762,3.546174026,1.176540602,1.182978941,1.242597415,6.238093485,6.130006083,1.421886732,1.80779076,4.323887539,1.437943234,1.449837311,1.48077241,7.895153091,-0.372495012,-0.202945364,-0.516995315,-0.435344329,-0.138665402,-0.216715403,-0.283535166,-0.024321332,3.064364493,3.713604071,3.060663877,2.433248143,3.765239101,3.836227101,3.314338515,3.404535157,34.23923272,1.2560323,1.991199089,18.83991306,1.283233332,1.350433895,1.335703493,57.86629874,0.613162623,0.613162623,0.613162623,0.613162623,0.613162623,0.613162623,0.613162623,0.613162623,1.78715464,1.78715464,1.78715464,1.78715464,1.78715464,1.78715464,1.78715464,1.78715464,-70225.60293,-70225.60293,-70225.60293,-70225.60293,-70225.60293,-70225.60293,-70225.60293,-70225.60293,37742393638.8359-13351397218.0264i,37742393638.8359-13351397218.0264i,37742393638.8359-13351397218.0264i,37742393638.8359-13351397218.0264i,37742393638.8359-13351397218.0264i,37742393638.8359-13351397218.0264i,37742393638.8359-13351397218.0264i,37742393638.8359-13351397218.0264i,11.86840062,0.638558034,1.032208235,5.904982569,0.653061135,0.663909517,0.692543482,19.68754177
